caseid,weight,fin_cf,rate_econ,have_house,thi_dis,edu,race,worse_fin_cf,higher_thi_dis
4019,15748.394,3,1,2,3,3,1,0,0
4020,16329.075,4,1,1,3,4,1,0,0
4021,38783.199,3,2,2,2,1,3,0,1
4022,7509.6035,2,1,1,3,4,1,1,0
4023,9118.3916,4,2,1,3,4,1,0,0
4024,13849.545,2,2,2,3,4,1,1,0
4025,39454.273,2,1,3,3,2,3,1,0
4026,9290.1006,3,2,3,2,3,5,0,1
4027,32314.229,3,2,4,5,1,2,0,0
4028,12153.106,3,2,2,1,4,1,0,1
4029,26233.482,3,1,3,3,4,4,0,0
4030,23255.453,3,1,3,2,1,1,0,1
4031,21515.83,3,1,2,3,4,1,0,0
4032,13009.226,3,2,2,3,4,1,0,0
4033,45796.219,3,2,3,1,2,3,0,1
4034,14715.715,3,2,3,3,2,1,0,0
4035,15383.158,1,1,2,3,3,3,1,0
4036,30547.111,3,3,1,2,4,1,0,1
4037,12411.014,2,1,2,2,3,1,1,1
4038,53659.648,5,3,1,2,1,3,0,1
4039,19284.402,2,2,2,3,2,1,1,0
4040,15051.257,2,2,2,3,2,1,1,0
4041,17715.742,4,2,1,2,4,1,0,1
4042,33729.539,3,3,1,3,2,2,0,0
4043,22926.031,3,1,2,4,1,1,0,0
4044,27052.039,4,2,3,3,2,1,0,0
4045,32659.641,3,1,2,3,3,1,0,0
4046,37119.875,3,3,1,3,2,1,0,0
4047,14602.334,4,1,4,2,4,3,0,1
4048,45059,2,1,1,3,1,1,1,0
4049,24888.645,2,2,2,1,1,1,1,1
4050,20472.328,3,2,1,3,2,1,0,0
4051,24636.809,4,1,1,3,2,1,0,0
4052,13466.478,5,1,2,3,4,1,0,0
4053,16258.698,3,2,2,3,2,1,0,0
4054,15700.013,3,1,1,3,3,1,0,0
4055,34284.504,3,2,1,3,3,4,0,0
4056,26980.266,3,2,1,2,3,3,0,1
4057,28391.105,3,2,1,3,2,1,0,0
4058,15383.158,3,4,2,1,3,3,0,1
4059,17215.234,3,2,2,3,2,1,0,0
4060,15297.014,3,1,3,2,3,1,0,1
4061,13076.005,2,1,1,3,3,1,1,0
4062,8833.6191,3,2,2,3,4,1,0,0
4063,15671.495,5,2,2,3,4,5,0,0
4064,30245.592,3,1,3,2,1,2,0,1
4065,19799.367,4,3,2,2,4,2,0,1
4066,19790.416,4,2,3,2,4,1,0,1
4067,17624.115,3,2,1,3,4,3,0,0
4068,20496.547,2,1,1,3,2,1,1,0
4069,22482.904,2,2,1,2,4,1,1,1
4070,6464.9102,3,3,1,3,3,5,0,0
4071,14001.978,3,2,2,3,4,1,0,0
4072,18596.275,2,2,1,3,2,1,1,0
4073,15882.463,2,2,2,2,4,1,1,1
4074,25402.723,2,2,1,2,3,1,1,1
4075,21941.682,2,3,3,5,3,4,1,0
4076,15051.257,3,2,3,3,2,1,0,0
4077,18197.301,4,2,4,2,4,1,0,1
4078,17011.762,2,1,2,3,3,1,1,0
4079,33955.051,3,2,4,2,2,3,0,1
4080,16976.58,3,2,2,1,3,2,0,1
4081,14185.56,1,1,3,1,2,1,1,1
4082,14152.919,2,2,2,3,2,1,1,0
4083,12908.716,4,2,3,3,1,1,0,0
4084,23700.516,2,2,1,3,2,1,1,0
4085,23413.66,4,3,1,3,3,1,0,0
4086,12220.07,1,2,3,3,4,4,1,0
4087,17530.783,3,2,2,3,2,1,0,0
4088,9028.7881,2,2,2,3,4,1,1,0
4089,14052.851,3,2,2,2,4,1,0,1
4090,20496.547,3,1,1,3,2,1,0,0
4091,17450.232,2,1,2,3,3,1,1,0
4092,25326.715,1,1,1,2,2,1,1,1
4093,16383.18,4,2,1,3,4,1,0,0
4094,12233.822,3,3,2,3,3,1,0,0
4095,10305.562,2,2,1,3,4,1,1,0
4096,35484.867,3,2,3,1,2,3,0,1
4097,21630.361,2,1,3,3,2,1,1,0
4098,14007.173,3,2,1,3,3,1,0,0
4099,13294.827,4,3,1,3,3,1,0,0
4100,7808.2251,3,1,2,3,4,1,0,0
4101,14242.747,2,2,3,1,4,4,1,1
4102,23862.67,4,2,3,2,2,1,0,1
4103,9731.6924,2,1,1,3,4,1,1,0
4104,19493.889,4,2,1,3,4,1,0,0
4105,25436.684,2,2,3,1,3,3,1,1
4106,25906.963,4,1,2,4,3,1,0,0
4107,19158.898,3,2,1,3,4,4,0,0
4108,19031.531,2,1,2,3,2,1,1,0
4109,18746.939,2,1,3,3,3,5,1,0
4110,14305.094,2,1,2,3,3,1,1,0
4111,11182.696,3,1,2,3,3,1,0,0
4112,40586.664,3,1,1,3,2,3,0,0
4113,14428.018,2,1,2,3,2,1,1,0
4114,21295.379,5,2,1,2,3,3,0,1
4115,16733.457,2,1,2,2,4,1,1,1
4116,57036.445,2,1,2,2,2,4,1,1
4117,17038.211,3,1,1,3,4,1,0,0
4118,17568.789,4,1,3,3,3,1,0,0
4119,13854.684,1,1,2,3,3,1,1,0
4120,12641.871,1,1,2,3,4,1,1,0
4121,17924.643,2,2,1,1,4,1,1,1
4122,19891.971,4,2,1,2,3,1,0,1
4123,20250.012,5,2,1,2,3,1,0,1
4124,14715.715,3,1,2,2,2,1,0,1
4125,15321.62,3,3,1,2,4,1,0,1
4126,16881.754,3,1,1,2,4,2,0,1
4127,15501.488,3,2,3,2,4,1,0,1
4128,12790.589,3,3,1,1,4,1,0,1
4129,15644.491,3,3,1,1,4,1,0,1
4130,22434.137,2,2,3,1,3,2,1,1
4131,22608.561,2,1,1,3,2,1,1,0
4132,16148.554,3,2,1,3,3,1,0,0
4133,22120.082,3,2,1,3,3,2,0,0
4134,16430.248,3,2,3,3,2,2,0,0
4135,13255.273,3,2,3,1,3,1,0,1
4136,24619.387,2,1,1,3,2,1,1,0
4137,13063.843,3,3,2,2,4,1,0,1
4138,20308.889,3,2,2,3,3,1,0,0
4139,19831.32,3,2,1,3,4,2,0,0
4140,16263.209,1,1,1,5,4,3,1,0
4141,34027.574,4,2,3,3,2,1,0,0
4142,20481.783,2,1,1,2,4,1,1,1
4143,18596.275,2,1,3,3,2,1,1,0
4144,25652.383,3,2,1,3,3,1,0,0
4145,16093.493,2,2,2,3,4,1,1,0
4146,45126.77,3,2,3,3,2,3,0,0
4147,11435.657,4,4,1,1,4,3,0,1
4148,14146.183,4,3,1,4,3,1,0,0
4149,14861.757,3,2,2,3,2,1,0,0
4150,16864.85,3,2,1,1,3,1,0,1
4151,15742.303,1,1,3,3,3,4,1,0
4152,12977.303,3,3,3,2,4,4,0,1
4153,10857.74,4,3,1,2,4,1,0,1
4154,26482.43,3,3,2,3,1,1,0,0
4155,16936.799,1,1,3,1,2,5,1,1
4156,10409.086,1,1,1,3,4,1,1,0
4157,15321.62,4,2,1,3,4,1,0,0
4158,13306.938,3,2,1,3,4,1,0,0
4159,41980.793,3,1,1,2,2,3,0,1
4160,8152.2695,2,1,1,2,3,5,1,1
4161,16563.449,3,2,1,2,4,3,0,1
4162,17704.762,2,2,1,3,2,1,1,0
4163,23415.443,3,2,3,3,3,1,0,0
4164,14140.936,3,2,1,3,4,1,0,0
4165,15644.491,3,2,1,2,4,1,0,1
4166,12113.604,3,2,2,3,3,1,0,0
4167,67042.164,1,2,3,3,2,3,1,0
4168,13431.195,2,2,1,3,4,1,1,0
4169,19419.75,3,1,2,3,3,1,0,0
4170,32437.531,4,2,3,2,3,2,0,1
4171,21722.529,3,2,2,2,3,1,0,1
4172,12113.604,2,2,3,2,3,1,1,1
4173,37226.023,5,2,3,3,2,1,0,0
4174,23413.66,1,1,1,3,3,1,1,0
4175,22737.604,2,2,4,2,4,1,1,1
4176,21793.367,2,2,2,3,4,1,1,0
4177,55003.957,2,2,1,3,2,3,1,0
4178,30098.711,3,1,3,2,1,1,0,1
4179,35525.383,3,1,1,2,3,3,0,1
4180,28869.152,3,2,4,3,2,1,0,0
4181,27746.488,3,2,1,3,4,1,0,0
4182,13914.758,3,1,2,2,4,1,0,1
4183,23137.725,3,2,1,3,2,1,0,0
4184,3666.6387,2,2,2,3,4,5,1,0
4185,9406.2002,3,3,1,2,4,3,0,1
4186,17034.646,2,2,3,2,4,1,1,1
4187,36981.973,3,2,4,3,2,1,0,0
4188,13205.773,3,2,3,2,3,1,0,1
4189,88732.648,4,2,1,2,2,4,0,1
4190,9019.4756,3,2,1,2,4,1,0,1
4191,31249.609,4,1,1,3,3,1,0,0
4192,17734.896,3,2,3,5,3,3,0,0
4193,17404.033,3,2,2,3,2,1,0,0
4194,24159.561,3,2,1,2,4,2,0,1
4195,12868.103,4,1,1,3,4,1,0,0
4196,13289.896,3,1,1,3,4,1,0,0
4197,16733.457,2,1,1,3,4,1,1,0
4198,16612.832,2,2,1,1,4,4,1,1
4199,19890.488,2,1,3,3,1,1,1,0
4200,20411.42,3,1,1,1,2,1,0,1
4201,36449.117,3,2,2,1,1,3,0,1
4202,18895.58,3,1,3,3,2,1,0,0
4203,17969.082,3,2,2,1,3,3,0,1
4204,29299.607,3,1,1,3,3,2,0,0
4205,25043.414,3,1,1,3,3,1,0,0
4206,21654.154,1,3,1,3,3,1,1,0
4207,16302.766,4,3,1,2,4,1,0,1
4208,15923.669,4,2,2,3,2,1,0,0
4209,21917.783,4,3,3,3,2,1,0,0
4210,29526.826,3,3,2,3,4,4,0,0
4211,24037.744,3,3,2,3,3,1,0,0
4212,23856.428,3,3,2,2,3,3,0,1
4213,18597.457,3,2,2,3,3,1,0,0
4214,24490.857,4,2,1,1,3,2,0,1
4215,24411.986,3,2,3,3,2,2,0,0
4216,20850.799,3,2,3,2,4,1,0,1
4217,11033.738,3,2,4,3,3,5,0,0
4218,13289.896,3,2,2,3,4,1,0,0
4219,13183.911,3,2,2,3,4,3,0,0
4220,62799.91,2,2,3,3,2,4,1,0
4221,16705.389,2,2,1,1,3,1,1,1
4222,12764.567,3,1,2,3,3,5,0,0
4223,28122.889,1,1,1,3,3,5,1,0
4224,14140.936,1,1,1,3,4,1,1,0
4225,22438.355,3,1,1,3,4,3,0,0
4226,18159.996,4,2,1,3,2,5,0,0
4227,10857.74,2,2,2,2,4,1,1,1
4228,5072.3369,3,4,2,3,4,5,0,0
4229,17011.762,3,2,1,3,3,1,0,0
4230,16302.766,4,1,1,3,4,1,0,0
4231,15051.257,3,2,2,2,2,1,0,1
4232,20271.152,2,1,2,3,2,1,1,0
4233,16302.766,2,2,2,1,4,1,1,1
4234,74024.367,3,2,3,3,1,5,0,0
4235,30236.76,3,2,1,3,4,3,0,0
4236,16006.381,2,1,1,3,2,1,1,0
4237,20753.924,4,2,2,3,4,1,0,0
4238,25262.213,4,2,1,2,4,4,0,1
4239,24377.459,3,1,2,2,2,1,0,1
4240,27174.738,2,1,1,4,4,1,1,0
4241,24159.561,4,1,1,3,4,2,0,0
4242,4850.6724,2,2,3,2,3,5,1,1
4243,13279.2,3,1,3,4,1,1,0,0
4244,16183.67,2,1,1,3,3,1,1,0
4245,34990.242,1,1,3,1,2,3,1,1
4246,15051.257,3,1,3,2,2,1,0,1
4247,20174.898,3,2,2,3,4,1,0,0
4248,12892.278,3,2,3,3,3,1,0,0
4249,19483.023,5,2,1,2,4,1,0,1
4250,17704.762,2,1,1,3,2,1,1,0
4251,13577.597,2,2,2,3,3,1,1,0
4252,33920.031,1,1,2,3,2,3,1,0
4253,25685.914,4,3,1,2,4,1,0,1
4254,22026.902,2,3,4,2,3,1,1,1
4256,20489.625,2,2,2,2,4,1,1,1
4257,16168.335,3,2,3,3,4,1,0,0
4258,18432.143,4,1,1,2,3,1,0,1
4259,13374.158,3,1,4,3,3,1,0,0
4260,37757.195,2,3,1,1,2,3,1,1
4261,20210.844,3,1,2,3,2,1,0,0
4262,19797.76,3,3,3,3,3,1,0,0
4263,16302.766,3,1,2,3,4,1,0,0
4264,7411.1318,4,3,2,1,4,1,0,1
4265,13992.727,2,1,1,3,3,1,1,0
4266,9118.3916,2,2,2,3,4,1,1,0
4267,20250.246,3,3,2,2,2,1,0,1
4268,15748.394,2,1,2,3,3,1,1,0
4269,22146.035,3,2,1,3,4,1,0,0
4270,28366.848,2,1,1,1,4,5,1,1
4271,13090.769,3,3,1,2,4,1,0,1
4272,11421.699,3,2,2,3,4,1,0,0
4273,20481.783,2,1,1,2,4,1,1,1
4274,12033.683,2,1,2,3,4,1,1,0
4275,48689.023,3,2,1,3,1,3,0,0
4276,32596.676,1,2,3,3,1,2,1,0
4277,23391.293,4,1,3,3,3,1,0,0
4278,11742.876,2,1,3,2,4,1,1,1
4279,15529.7,1,1,1,3,3,1,1,0
4280,36673.391,3,2,2,3,3,1,0,0
4281,15644.491,3,2,1,3,4,1,0,0
4282,15472.874,2,2,1,2,4,1,1,1
4283,17709.318,4,1,1,3,2,1,0,0
4284,23391.293,3,2,3,3,3,1,0,0
4285,25476.74,3,3,3,3,2,3,0,0
4286,20174.898,3,2,1,2,4,1,0,1
4287,14861.757,3,1,2,3,2,1,0,0
4288,19493.889,1,1,1,3,4,1,1,0
4289,16183.575,3,3,2,3,2,1,0,0
4290,11703.031,2,1,2,3,4,1,1,0
4291,24151.623,3,1,3,1,3,3,0,1
4292,16899.523,2,2,2,3,4,1,1,0
4293,15644.491,3,1,2,3,4,1,0,0
4294,6487.3833,4,3,1,3,4,5,0,0
4295,20830.4,4,1,1,3,3,1,0,0
4296,13758.002,3,2,4,2,3,1,0,1
4297,20617.813,2,2,1,3,3,1,1,0
4298,20850.799,2,3,1,2,4,1,1,1
4299,17337.656,3,1,1,2,3,2,0,1
4300,20174.898,2,1,2,3,4,1,1,0
4301,21344.289,3,3,1,3,4,1,0,0
4302,16302.766,3,1,1,3,4,1,0,0
4303,20174.898,3,2,2,3,4,1,0,0
4304,12761.303,4,2,1,3,4,1,0,0
4305,6583.4751,3,2,2,3,3,5,0,0
4306,14160.692,1,1,1,3,4,3,1,0
4307,29582.137,4,1,3,3,2,2,0,0
4308,17523.563,3,1,3,3,4,1,0,0
4309,13063.843,2,1,1,3,4,1,1,0
4310,18415.605,4,1,1,2,4,1,0,1
4311,20850.799,3,2,1,3,4,1,0,0
4312,28530.139,3,2,3,2,4,4,0,1
4313,25512.92,3,2,2,1,4,4,0,1
4314,27512.641,2,3,3,3,1,1,1,0
4315,13289.896,3,2,1,2,4,1,0,1
4316,28158.686,3,2,1,3,3,1,0,0
4317,32310.326,3,2,1,3,2,5,0,0
4318,18166.146,3,3,2,2,3,3,0,1
4319,15831.355,3,3,4,3,4,4,0,0
4320,29526.826,3,2,2,2,4,4,0,1
4321,16302.766,3,3,1,2,4,1,0,1
4322,18224.697,4,2,2,3,4,4,0,0
4323,30850.266,3,2,1,2,4,1,0,1
4324,29053.539,3,3,1,3,4,2,0,0
4325,24108.906,3,1,1,5,3,2,0,0
4326,13758.002,3,2,2,3,3,1,0,0
4327,8707.6543,2,2,2,3,4,3,1,0
4328,13289.896,3,2,3,3,4,1,0,0
4329,15923.669,2,1,2,2,2,1,1,1
4330,38783.199,2,2,2,2,1,3,1,1
4331,16308.814,4,2,1,2,3,1,0,1
4332,10855.392,2,1,1,2,4,3,1,1
4333,48089.883,4,3,3,3,2,3,0,0
4334,13294.827,3,3,2,3,3,1,0,0
4335,86990.195,3,3,1,3,2,3,0,0
4336,13965.501,2,3,2,3,3,1,1,0
4337,5120.7676,2,1,2,2,4,1,1,1
4338,10305.562,3,2,2,2,4,1,0,1
4339,14861.757,3,3,2,2,2,1,0,1
4340,26663.531,3,2,4,2,2,2,0,1
4341,20900.838,4,3,3,3,3,3,0,0
4342,15801.231,2,2,3,2,3,1,1,1
4343,13967.336,3,3,2,3,2,1,0,0
4344,16329.075,4,2,1,3,4,1,0,0
4345,19689.164,3,2,1,1,3,1,0,1
4346,26351.703,3,1,3,3,2,1,0,0
4347,32726.205,3,1,3,3,2,1,0,0
4348,13578.493,2,2,1,2,4,1,1,1
4349,13577.597,2,1,2,3,3,1,1,0
4350,12604.922,3,2,2,3,3,1,0,0
4351,17443.76,2,1,2,4,4,1,1,0
4352,25291.949,3,2,1,3,3,1,0,0
4353,26467.59,3,3,1,2,4,2,0,1
4354,32314.229,3,2,3,3,1,2,0,0
4355,12641.871,5,1,2,3,4,1,0,0
4356,19830.359,3,1,1,1,3,2,0,1
4357,13289.896,1,1,2,3,4,1,1,0
4358,19771.889,1,1,3,3,2,1,1,0
4359,62067.078,3,2,3,3,2,3,0,0
4360,16861.869,5,4,1,3,4,3,0,0
4361,43530.188,3,2,1,3,3,4,0,0
4362,20250.246,3,2,1,3,2,1,0,0
4363,15464.774,2,1,2,3,3,1,1,0
4364,27746.488,5,3,2,3,4,1,0,0
4365,32983.762,3,2,1,3,3,1,0,0
4366,23149.074,2,3,1,3,3,2,1,0
4367,23769.811,3,1,1,2,3,1,0,1
4368,12641.871,1,1,1,3,4,1,1,0
4369,20250.246,3,2,1,3,2,1,0,0
4370,32668.75,2,1,1,3,3,1,1,0
4371,13914.758,2,1,2,4,4,1,1,0
4372,17215.234,3,2,2,3,2,1,0,0
4373,20450.977,1,2,1,3,3,1,1,0
4374,16486.754,3,1,1,5,3,3,0,0
4375,22864.977,4,2,2,3,2,1,0,0
4376,17530.783,3,1,2,1,2,1,0,1
4377,20850.799,4,3,3,2,4,1,0,1
4378,25848.299,3,2,1,3,3,3,0,0
4379,14007.173,2,2,2,3,3,1,1,0
4380,37480.098,5,1,3,3,3,3,0,0
4381,13110.32,2,2,2,2,2,1,1,1
4382,19677.145,3,2,1,3,4,1,0,0
4383,8632.8633,3,3,2,3,4,5,0,0
4384,19684.107,4,2,1,3,4,1,0,0
4385,21736.516,3,1,1,3,3,3,0,0
4386,21612.271,2,1,3,5,2,1,1,0
4387,31158.27,1,1,4,1,2,3,1,1
4388,14001.978,3,2,2,2,4,1,0,1
4389,59105.066,3,2,3,1,1,3,0,1
4390,19891.971,2,1,1,3,3,1,1,0
4391,21793.367,1,1,1,3,4,1,1,0
4392,19493.889,2,2,1,3,4,1,1,0
4393,41111.742,2,1,2,3,1,1,1,0
4394,12502.931,1,1,3,3,3,3,1,0
4395,37592.434,3,1,2,3,4,4,0,0
4396,31136.676,4,2,4,3,1,1,0,0
4397,18394.023,4,1,3,1,3,2,0,1
4398,17260.936,2,2,4,3,3,1,1,0
4399,13431.195,2,2,1,2,4,1,1,1
4400,18596.275,1,1,2,2,2,1,1,1
4401,16466.637,3,1,3,3,3,1,0,0
4402,10305.562,2,1,2,3,4,1,1,0
4403,9028.7881,3,3,2,3,4,1,0,0
4404,23687.555,3,1,1,3,4,1,0,0
4405,19830.359,4,2,2,2,3,2,0,1
4406,24542.85,1,1,1,1,3,2,1,1
4407,26364.736,3,3,2,3,2,1,0,0
4408,24123.186,2,1,2,3,4,4,1,0
4409,9577.0371,3,2,2,1,4,2,0,1
4410,12765.59,4,2,3,3,3,1,0,0
4411,22824.701,3,2,3,3,2,1,0,0
4412,30433.607,3,2,4,3,1,3,0,0
4413,33567.773,3,3,2,3,4,4,0,0
4414,14421.6,2,2,3,3,2,5,1,0
4415,3666.6387,2,1,1,3,4,5,1,0
4416,13577.597,3,2,2,2,3,1,0,1
4417,29769.807,2,2,3,2,2,2,1,1
4418,29526.826,4,3,1,3,4,4,0,0
4419,48089.883,3,1,1,1,2,3,0,1
4420,15116.407,3,2,3,2,4,1,0,1
4421,15051.257,3,2,2,3,2,1,0,0
4422,22482.904,3,1,1,3,4,1,0,0
4423,18215.834,4,2,1,3,4,1,0,0
4424,19220.18,3,2,4,3,3,1,0,0
4425,12567.219,5,3,3,3,2,1,0,0
4426,15644.491,3,2,1,3,4,1,0,0
4427,20929.551,2,2,2,3,2,1,1,0
4428,28104.223,2,1,1,3,2,1,1,0
4429,19493.889,3,3,1,3,4,1,0,0
4430,13577.597,2,2,1,2,3,1,1,1
4431,26236.279,2,1,1,3,3,1,1,0
4432,8833.6191,2,1,2,3,4,1,1,0
4433,35768.918,3,1,4,2,3,1,0,1
4434,13150.606,2,2,3,3,3,1,1,0
4435,16098.93,3,1,4,3,2,1,0,0
4436,19493.889,4,3,1,2,4,1,0,1
4437,16329.075,2,1,1,3,4,1,1,0
4438,39282.652,3,2,4,3,3,3,0,0
4439,16887.654,2,2,3,3,3,3,1,0
4440,15092.051,2,3,1,2,4,1,1,1
4441,9019.4756,3,2,2,3,4,1,0,0
4442,16860.326,3,2,2,3,2,1,0,0
4443,18880.35,2,3,3,3,3,1,1,0
4444,10509.691,3,2,1,3,3,1,0,0
4445,15092.051,4,2,1,3,4,1,0,0
4446,21728.92,4,3,1,2,4,2,0,1
4447,22896.381,3,2,1,3,4,4,0,0
4448,32411.67,4,1,1,3,4,4,0,0
4449,20089.383,4,3,2,3,3,1,0,0
4450,10965.495,3,2,3,1,4,1,0,1
4451,22649.115,3,2,2,3,2,1,0,0
4452,15346.347,3,1,3,3,4,1,0,0
4453,16705.389,3,2,2,3,3,1,0,0
4454,20415.508,3,2,3,3,3,2,0,0
4455,66107.656,4,2,3,3,2,3,0,0
4456,19612.475,3,1,2,3,3,1,0,0
4457,18746.375,2,1,1,3,2,1,1,0
4458,16131.898,2,1,1,3,3,1,1,0
4459,15297.014,3,2,3,3,3,1,0,0
4460,14511.375,3,2,2,3,4,3,0,0
4461,15161.036,3,1,3,2,3,1,0,1
4462,20214.893,2,3,3,3,3,2,1,0
4463,86236.43,3,3,1,3,2,3,0,0
4464,67417.469,3,1,4,2,2,1,0,1
4465,16328.746,5,2,2,1,4,2,0,1
4466,21057.727,3,2,1,3,4,1,0,0
4467,23429.68,3,3,1,3,4,1,0,0
4468,10574.983,1,1,2,3,3,5,1,0
4470,21654.154,2,1,1,3,3,1,1,0
4471,26726.654,2,2,3,2,3,1,1,1
4472,18764.328,3,1,4,3,4,3,0,0
4473,9118.3916,1,1,2,2,4,1,1,1
4474,20250.246,3,2,2,3,2,1,0,0
4475,13289.896,3,2,2,3,4,1,0,0
4476,14140.936,3,2,2,2,4,1,0,1
4477,13090.769,1,1,2,3,4,1,1,0
4478,27547.924,2,2,4,3,3,3,1,0
4479,14447.06,3,1,1,3,3,1,0,0
4480,13763.813,3,2,1,2,4,1,0,1
4481,28677.943,3,1,1,3,4,4,0,0
4482,18155.967,4,2,1,3,3,1,0,0
4483,11451.991,2,1,2,3,4,1,1,0
4484,5753.7681,4,3,4,3,4,5,0,0
4485,18432.143,3,3,1,2,3,1,0,1
4486,13374.158,3,2,1,3,3,1,0,0
4487,17941.336,2,1,3,3,4,3,1,0
4488,14140.936,2,1,1,3,4,1,1,0
4489,17709.318,1,1,1,3,2,1,1,0
4490,18213.076,3,2,2,2,2,1,0,1
4491,33363.645,1,1,1,2,2,2,1,1
4492,18510.137,1,2,3,3,3,1,1,0
4493,26575.781,3,2,2,3,2,2,0,0
4494,19183.006,1,1,3,2,2,1,1,1
4495,18951.963,2,3,1,2,2,1,1,1
4496,23308.9,3,2,4,3,4,4,0,0
4497,11881.049,3,1,1,3,4,1,0,0
4498,15715.825,5,3,2,1,3,2,0,1
4499,21793.367,2,2,1,4,4,1,1,0
4500,10965.495,3,2,1,3,4,1,0,0
4501,11325.285,2,1,1,5,3,1,1,0
4502,84360.922,3,3,1,3,3,4,0,0
4503,16524.17,1,2,1,3,3,1,1,0
4504,20060.811,3,2,1,3,3,1,0,0
4505,20481.783,2,3,3,2,4,1,1,1
4506,15464.774,3,2,1,3,3,1,0,0
4507,10965.274,3,3,1,5,4,2,0,0
4508,35867.938,1,4,3,1,3,3,1,1
4509,22472.814,3,2,4,1,3,1,0,1
4510,14557.717,3,1,3,3,4,1,0,0
4511,16183.575,2,1,3,3,2,1,1,0
4512,21057.727,4,1,1,2,4,1,0,1
4513,13992.727,3,2,1,3,3,1,0,0
4514,30242.627,3,2,2,3,3,1,0,0
4515,29858.973,2,1,1,3,2,1,1,0
4516,24602.148,3,1,3,2,2,2,0,1
4517,8569.6221,2,1,1,3,4,1,1,0
4518,27342.988,3,3,3,3,4,2,0,0
4519,23540.223,3,2,3,4,4,4,0,0
4520,27108.186,3,3,3,3,2,3,0,0
4521,21057.727,2,1,1,3,4,1,1,0
4522,19892.941,2,2,2,1,4,1,1,1
4523,20850.799,4,2,2,3,4,1,0,0
4524,25476.74,2,2,1,1,2,3,1,1
4525,30702.656,3,2,3,2,3,1,0,1
4526,14140.936,4,1,1,3,4,1,0,0
4527,42352.961,4,1,1,3,4,4,0,0
4528,17203.701,4,2,3,3,4,1,0,0
4529,13289.896,2,2,1,3,4,1,1,0
4530,10440.352,3,2,2,1,4,1,0,1
4531,30850.266,2,1,1,3,4,1,1,0
4532,10409.086,2,2,1,5,4,1,1,0
4533,32473.008,4,2,1,3,2,1,0,0
4534,20250.246,4,3,2,1,2,1,0,1
4535,26324.525,3,2,2,3,2,1,0,0
4536,9870.8711,3,1,3,3,2,1,0,0
4537,20830.4,2,2,1,3,3,1,1,0
4538,21493.207,2,1,1,1,4,2,1,1
4539,17505.861,1,1,1,1,1,1,1,1
4540,36242.777,3,2,2,3,2,1,0,0
4541,41272.176,3,2,1,3,2,1,0,0
4542,25922.193,3,3,2,3,4,2,0,0
4543,36673.391,2,2,3,3,3,1,1,0
4544,18597.457,3,1,2,3,3,1,0,0
4545,23676.072,3,2,2,3,2,1,0,0
4546,14261.477,2,2,3,5,4,2,1,0
4547,23862.67,4,1,3,2,2,1,0,1
4548,17697.471,3,3,1,3,4,1,0,0
4549,13150.606,2,2,1,3,3,1,1,0
4550,18155.967,3,3,1,2,3,1,0,1
4551,15700.013,2,1,1,1,3,1,1,1
4552,12604.922,5,1,3,1,3,1,0,1
4553,14001.978,3,3,1,3,4,1,0,0
4554,11500.899,4,2,2,2,4,1,0,1
4555,13758.059,2,1,2,3,2,1,1,0
4556,23746.074,4,3,3,3,3,1,0,0
4557,18475.332,4,1,2,5,4,3,0,0
4558,32829.133,4,3,1,3,2,1,0,0
4559,28530.139,5,2,1,2,4,4,0,1
4560,35648.523,3,2,1,3,4,1,0,0
4561,33001.109,4,2,1,3,4,1,0,0
4562,24619.387,1,1,3,3,2,1,1,0
4563,16670.912,1,1,4,2,1,1,1,1
4564,16151.613,4,3,3,3,4,2,0,0
4565,11934.842,2,2,1,3,3,1,1,0
4566,13289.896,3,2,2,3,4,1,0,0
4567,15161.036,3,1,1,3,3,1,0,0
4568,26076.629,1,2,1,2,4,1,1,1
4569,30078.135,1,1,3,3,2,1,1,0
4570,16976.58,3,2,1,3,3,2,0,0
4571,10151.149,3,3,4,2,4,1,0,1
4572,28383.135,4,3,1,3,2,1,0,0
4573,15327.306,2,1,1,3,3,1,1,0
4574,23443.414,3,3,2,3,2,1,0,0
4575,13570.518,4,3,1,3,3,1,0,0
4576,21065.541,1,1,1,3,3,1,1,0
4577,17697.471,2,2,1,2,4,1,1,1
4578,18597.457,1,1,1,3,3,1,1,0
4579,13063.843,2,2,2,2,4,1,1,1
4580,13285.498,2,2,1,2,4,1,1,1
4581,23443.414,1,1,3,3,2,1,1,0
4582,16168.614,3,1,1,3,4,1,0,0
4583,18413.535,2,1,1,3,2,1,1,0
4584,16980.568,4,1,1,3,3,1,0,0
4585,23106.484,3,1,2,1,1,1,0,1
4586,6658.6299,1,1,4,3,3,5,1,0
4587,32118.777,1,1,4,3,3,2,1,0
4588,26333.84,1,1,3,3,2,1,1,0
4589,13289.896,3,3,2,2,4,1,0,1
4590,23897.48,3,2,1,1,4,2,0,1
4591,27863.449,3,3,3,2,1,1,0,1
4592,24108.906,3,2,1,2,3,2,0,1
4593,9057.585,4,2,1,2,3,5,0,1
4594,9151.6006,2,3,1,3,3,5,1,0
4595,20051.252,3,2,2,3,2,1,0,0
4596,12761.303,2,1,1,3,4,1,1,0
4597,10305.562,3,2,2,1,4,1,0,1
4598,13289.896,3,1,1,3,4,1,0,0
4599,26674.959,4,1,1,3,2,1,0,0
